q0 q1 q2 q3 weights
0.92493701 0.19737466 0.22479656 0.23452345 0.00004682
0.96223468 -0.01240763 -0.01714358 -0.27139741 0.00004549
0.89400780 -0.24584645 0.07513052 0.36696732 0.00004563
0.99172008 0.11805321 0.03635389 -0.03511494 0.00004467
0.93632454 -0.00711274 -0.34985313 0.02912987 0.00004408
0.94420278 0.29148555 0.10008418 0.11619118 0.00004319
0.95822114 -0.07660689 0.23762256 0.13956754 0.00004998
0.88995397 0.27521712 0.23145050 -0.28047833 0.00004706
0.95356345 0.15798873 -0.03660630 -0.25380376 0.00004222
0.91552258 -0.32650745 0.22813039 0.05628305 0.00004347
0.93712986 0.10114985 -0.32923943 -0.05619364 0.00004356
0.88317996 -0.28899926 -0.28169093 -0.23900369 0.00004359
0.86322349 -0.07839850 -0.34772962 0.35746738 0.00004407
0.95225924 -0.23161507 -0.01335040 0.19844040 0.00004344
0.98795211 0.14996299 0.03822745 0.00065800 0.00004442
0.90730250 -0.26496795 -0.01781513 0.32600126 0.00004290
0.90269297 -0.15287684 -0.19492874 -0.35181934 0.00004677
0.97383261 -0.07910637 0.19166259 0.09304681 0.00004395
0.90091836 0.23401104 -0.11034998 -0.34843627 0.00004308
0.99787360 -0.01004881 0.03389257 -0.05475892 0.00004239
0.93306506 0.29412463 0.19013889 0.08202121 0.00004575
0.94599962 0.28306675 -0.03648080 -0.15371114 0.00004896
0.96981740 0.01193814 0.13538976 -0.20243843 0.00004188
0.92237800 -0.19998986 -0.32680607 0.04919988 0.00004663
0.87388283 -0.32402512 -0.28445697 -0.22454578 0.00004073
0.91622669 -0.20768870 -0.31168282 0.14229491 0.00004586
0.91586107 -0.16451679 -0.19225302 -0.31172338 0.00004394
0.96248347 0.20565143 0.01737476 0.17615680 0.00004582
0.91950637 0.10501660 -0.35342386 0.13627592 0.00004603
0.89225703 -0.27141660 -0.33690435 -0.12925108 0.00004690
0.98991388 -0.05984975 0.12774940 0.01298386 0.00004692
0.94265550 -0.22566301 -0.21071941 -0.12678380 0.00004096
0.89528102 -0.36074394 0.23290424 0.11870699 0.00004522
0.97755677 -0.03434960 0.20780937 -0.00426136 0.00004267
0.88988763 0.06605656 0.35676208 -0.27650931 0.00004674
0.98590881 0.11603518 0.11769544 0.02583449 0.00004142
0.97466767 0.09061915 -0.20398155 -0.01423631 0.00004345
0.92235196 0.02544273 0.18134610 0.34019575 0.00004305
0.86591297 0.30294481 0.34368244 -0.20075233 0.00004330
0.93726295 -0.14884752 0.30115396 -0.09321404 0.00004733
0.92031819 -0.29532233 -0.22715360 -0.11916552 0.00004591
0.93460512 -0.23923554 -0.25235447 0.07481197 0.00004571
0.91955042 -0.30477136 0.00821154 0.24793947 0.00004562
0.95381790 -0.23658863 -0.15634663 0.09906050 0.00004748
0.97834724 -0.08773900 0.01950956 0.18643486 0.00004263
0.93021959 0.19974363 -0.11449026 -0.28580755 0.00004774
0.95596486 0.09397753 -0.27120984 -0.06119382 0.00004498
0.90868300 0.15530568 0.26956764 0.27840382 0.00004502
0.96525872 0.00854061 0.06824349 0.25208223 0.00004576
0.97935063 -0.04604657 -0.18587099 -0.06483816 0.00004489
0.92829984 -0.20224419 0.24148136 0.19759424 0.00004735
0.93539387 -0.26755077 0.06609443 -0.22155458 0.00004649
0.93276638 -0.12632982 -0.25567919 -0.22048984 0.00004777
0.96123910 0.24363597 -0.12803216 -0.01639109 0.00004400
0.89197719 0.20618005 -0.36114934 -0.17730649 0.00004407
0.95159560 -0.11089517 -0.07024845 -0.27790874 0.00004572
0.90034914 0.35010991 0.14679989 -0.21270706 0.00004384
0.99319088 -0.03380545 -0.08181483 0.07573219 0.00004371
0.90331489 -0.24861309 -0.10645640 -0.33298761 0.00004362
0.94146472 -0.23327164 -0.21835536 0.10746824 0.00004185
0.99080175 -0.11949736 -0.03233048 -0.05465370 0.00004241
0.93779874 -0.25547314 -0.15260111 -0.17882922 0.00004703
0.98367316 0.12009292 -0.02682304 -0.13132158 0.00004321
0.93482435 -0.16861418 0.31251627 0.00250469 0.00004535
0.92407161 0.10480691 -0.30442291 -0.20599468 0.00004667
0.94475126 0.10576654 -0.21839955 0.22036350 0.00004410
0.98506576 0.17173553 0.01020533 0.00694145 0.00004566
0.91035271 -0.04603354 -0.18754923 0.36601120 0.00004614
0.90576458 -0.30532244 -0.18806250 -0.22583450 0.00004074
0.91392952 -0.31397098 0.25510255 0.03282958 0.00004583
0.91379160 -0.19615063 0.23693494 -0.26527664 0.00004266
0.98196423 -0.07327930 0.07250888 -0.15848927 0.00004372
0.96056575 -0.20067911 -0.06754468 0.18021962 0.00004815
0.93497044 -0.19831745 0.26103318 -0.13550703 0.00004689
0.90602612 0.29469952 -0.13983420 -0.26965767 0.00004704
0.91278291 -0.12789318 0.23377670 0.30954668 0.00004762
0.94946736 0.19186415 -0.09610941 0.22904763 0.00004605
0.92932135 -0.18418555 -0.08928885 -0.30735156 0.00004899
0.98197711 -0.09394023 -0.13543035 0.09249251 0.00004336
0.88390535 0.14148010 0.32142574 0.30883682 0.00004467
0.88565755 0.20699374 0.29957935 0.28812587 0.00004162
0.90588194 -0.15099798 -0.33776981 0.20612888 0.00004318
0.88595015 0.24517716 -0.23628730 -0.31487900 0.00004389
0.94434422 0.32492459 0.04547099 0.02388360 0.00004715
0.91935122 0.27635470 0.16135311 0.22888127 0.00004529
0.94614363 0.25736943 0.18420385 0.06813362 0.00004518
0.90239066 0.02269204 0.32967484 0.27656946 0.00004509
0.98134750 0.16893911 -0.08980937 0.01873280 0.00004609
0.88081163 -0.27824956 0.27225322 0.26949263 0.00004437
0.96969640 0.12448932 -0.19334057 0.08252718 0.00004063
0.98689735 0.08000951 -0.01640480 -0.13915113 0.00004459
0.96330893 0.02368731 -0.26719230 0.00911676 0.00004487
0.98275197 -0.10906244 0.14387594 0.04004585 0.00004325
0.90966260 -0.24240361 -0.21145920 0.26275370 0.00004870
0.86337209 -0.09632234 0.35752696 -0.34276095 0.00004224
0.88875568 0.29178509 -0.28127649 0.21414550 0.00004380
0.92202359 0.23578076 -0.00718259 -0.30696633 0.00004578
0.91936958 -0.05555481 -0.36950818 0.12303240 0.00004674
0.95091546 -0.24304387 0.11164082 -0.15564635 0.00004132
0.93936408 -0.13711028 0.18973033 0.25059587 0.00004387
0.90007412 0.28975850 0.21877706 -0.24092141 0.00004217
0.90989792 0.35752904 0.17971066 -0.10937474 0.00004360
0.91637868 -0.35077527 -0.01072595 0.19259238 0.00004360
0.88987786 -0.08538317 -0.34873345 -0.28144640 0.00004762
0.94321024 0.28580618 0.15900698 0.05818950 0.00004789
0.87807739 0.27954748 -0.15797004 0.35479397 0.00004472
0.87642592 0.32689780 0.23748405 0.26194802 0.00004812
0.89049917 -0.34336486 -0.06430827 0.29150686 0.00004374
0.90959466 -0.34640959 0.15248893 0.17142077 0.00004459
0.95274574 0.25095814 -0.14842619 0.08523627 0.00004649
0.96623164 -0.18967274 -0.11858274 0.12790170 0.00004369
0.88678557 0.30625767 0.25493535 0.23414870 0.00004300
0.91199535 0.28078127 0.26711389 0.13444893 0.00004448
0.95282215 -0.29117194 0.06420626 0.05680122 0.00004469
0.93635714 0.13026215 -0.31453905 0.08562888 0.00004580
0.95164865 -0.25551811 -0.08686402 -0.14673093 0.00004521
0.96410370 0.10549917 0.00083861 -0.24366638 0.00004431
0.93294346 -0.17373522 0.08863077 0.30261725 0.00004483
0.97411853 0.05524545 -0.08909251 -0.20025870 0.00004502
0.94127017 -0.09422176 -0.25985730 0.19392489 0.00004686
0.94459355 -0.16251810 -0.27417830 0.07846760 0.00004677
0.90545094 0.10202226 -0.36096257 0.19863565 0.00004582
0.97528815 0.21008636 0.06037668 0.03211622 0.00004116
0.95393157 0.07003444 -0.08911499 -0.27779171 0.00004599
0.89260507 -0.25373995 0.28339624 0.24198930 0.00004588
0.93588090 -0.25107053 0.23909202 0.06265432 0.00004165
0.92046052 0.07168607 0.35489839 -0.14717580 0.00004168
0.96385288 0.10171942 -0.00782586 0.24612910 0.00004462
0.94272709 0.28715983 0.08325742 -0.14789535 0.00004289
0.91011429 0.35777554 -0.09716090 -0.18506338 0.00004480
0.90135032 -0.33000028 -0.27751946 -0.04062429 0.00004549
0.93280447 0.31052452 0.07592529 -0.16639012 0.00004228
0.93100899 -0.18721348 -0.12757504 -0.28617811 0.00004782
0.90835494 0.11253253 0.31344539 -0.25294206 0.00004480
0.97304904 0.06091695 -0.01423127 0.22195089 0.00004414
0.89275205 -0.26631922 -0.08185463 0.35407293 0.00004811
0.91726565 0.14805338 0.22922215 0.29010534 0.00004586
0.90128386 0.20019449 -0.29023251 0.25174323 0.00004435
0.92175609 0.07483000 -0.12345720 0.35989511 0.00004525
0.89165801 -0.26656178 0.13562907 -0.33984640 0.00004651
0.90184700 -0.33698556 0.23635057 -0.13134368 0.00004570
0.88549161 0.28250086 0.32363394 -0.17708464 0.00004647
0.95354676 0.12395399 0.27186614 -0.03837742 0.00004363
0.96876347 0.08958659 -0.10786871 0.20453820 0.00004686
0.91216916 0.23718531 0.22800669 0.24434295 0.00004315
0.94157165 -0.24413367 -0.22083606 -0.07122537 0.00004302
0.92322266 0.25711307 -0.09638513 0.26881725 0.00004559
0.88543332 0.31360674 -0.29253638 0.17911194 0.00004274
0.95648223 0.00671343 0.12325741 -0.26439416 0.00004633
0.96204275 0.22467615 0.02596619 -0.15270920 0.00004033
0.88796896 -0.30833068 -0.16736417 -0.29737604 0.00004548
0.89740163 0.24204229 0.04417801 -0.36624330 0.00004466
0.89472514 -0.34531716 -0.24844082 0.13601509 0.00004677
0.92412812 -0.14813767 0.12527473 0.32916355 0.00004294
0.91788763 0.33876267 -0.18797970 -0.08594070 0.00004814
0.90726632 0.32496125 0.23562880 -0.12548755 0.00004232
0.98372406 -0.09136870 0.08914473 -0.12645908 0.00004297
0.91031504 0.36372894 0.03803867 0.19385786 0.00004491
0.93833429 0.27339110 -0.18045756 -0.11054940 0.00004437
0.96922314 0.20221946 -0.12760574 0.05857118 0.00004056
0.89816171 0.00940873 -0.23645668 -0.37054726 0.00004526
0.93315744 0.17746946 0.10778497 0.29343516 0.00004293
0.91361803 -0.26919985 -0.18147793 -0.24474330 0.00004659
0.97142130 -0.01398619 0.21303543 -0.10373515 0.00004753
0.92101938 0.30490002 -0.19751512 0.14052415 0.00004793
0.87194759 0.30626994 -0.17684956 -0.33857110 0.00004043
0.93218493 0.19276531 0.09086106 -0.29260388 0.00004684
0.89362872 -0.22554728 0.20653516 0.32848039 0.00004799
0.88138539 0.33328357 -0.24130721 -0.23206189 0.00004315
0.91012853 -0.29744837 0.24506706 -0.15209422 0.00004416
0.91232622 -0.17308301 0.27176905 -0.25267518 0.00004535
0.88961142 -0.28061196 -0.35344717 -0.07016789 0.00004211
0.95784605 0.07016001 -0.17807746 0.21423571 0.00004628
0.90213388 -0.07433508 -0.22306353 0.36176151 0.00004234
0.92306858 0.18392353 0.02836766 0.33661824 0.00004491
0.99423879 0.09078242 0.05573936 -0.01186768 0.00004212
0.96136212 -0.02313935 0.12619621 -0.24356106 0.00004476
0.97993493 0.00430415 0.14762235 -0.13385297 0.00004509
0.89825684 0.03476483 -0.30362391 0.31581420 0.00004572
0.94062585 -0.29267812 0.00025193 -0.17193742 0.00004278
0.92296517 0.18427022 0.24690425 -0.23069043 0.00004418
0.92977816 -0.30757466 0.13093609 -0.15416279 0.00004107
0.93674684 -0.23931342 0.25443509 0.02229913 0.00004525
0.94454396 0.08894408 0.07800140 0.30633542 0.00004311
0.94716519 0.22716942 0.21081741 0.08263258 0.00004702
0.91636443 -0.34582743 0.05793909 0.19319074 0.00004227
0.92327970 0.36912963 -0.10186277 0.03036284 0.00004416
0.86741626 -0.17563179 0.30087548 -0.35526952 0.00004738
0.98162901 0.17993098 -0.06334426 -0.00410739 0.00004538
0.94350785 -0.28243431 0.11924333 -0.12571722 0.00004236
0.97128296 0.18702103 0.07744982 0.12503624 0.00004494
0.86631763 0.35866374 0.31719136 0.14228033 0.00004504
0.91764718 -0.28282401 0.02613702 0.27794072 0.00004382
0.89920282 0.30280861 -0.31221253 -0.04758798 0.00004674
0.92079502 0.33810174 0.15553448 0.11675964 0.00004236
0.90451670 0.18407163 -0.08801602 -0.37446004 0.00004644
0.93298465 0.24581212 -0.19648550 -0.17466970 0.00004688
0.96741503 0.02092690 -0.19511613 0.15999962 0.00004466
0.96589381 -0.10080104 0.06790300 0.22864279 0.00004353
0.93771261 -0.09511377 0.17761701 0.28302059 0.00004639
0.92802149 0.00069629 -0.36661506 -0.06609862 0.00004596
0.96767825 -0.08103602 0.09852052 -0.21754476 0.00004692
0.92236704 0.28135923 0.23531041 0.12126445 0.00004521
0.91643834 0.01841897 -0.27547613 -0.28967983 0.00004485
0.89084083 0.36855215 -0.22494934 -0.14131412 0.00004824
0.94858694 0.07712980 0.01960203 -0.30634871 0.00004566
0.91158456 -0.26026648 -0.15479346 -0.27805376 0.00004515
0.92554194 0.15068296 -0.22734810 -0.26263973 0.00004577
0.97073483 -0.03624934 0.02692793 -0.23587021 0.00004248
0.96739042 -0.22310153 0.10533967 -0.05731513 0.00004718
0.93674922 -0.03270499 0.29106238 0.19160894 0.00004379
0.87761164 0.32565248 -0.23775783 0.25926715 0.00004547
0.95314103 0.03624794 0.01818672 -0.29979578 0.00004512
0.91168714 0.35287479 -0.02679125 0.20877790 0.00004810
0.91676462 -0.21700604 -0.14453380 -0.30259052 0.00004366
0.92347902 -0.08803038 -0.23747681 0.28816992 0.00004386
0.91610169 0.09837728 0.36899653 -0.12215202 0.00004048
0.95940650 0.16482526 0.22173183 0.05662829 0.00004919
0.95950860 -0.26735300 -0.07495868 0.04740051 0.00004084
0.96894997 0.16593954 -0.18187079 0.02287114 0.00004462
0.93395233 0.10952335 0.31741127 0.12242468 0.00004678
0.97105205 -0.04965443 0.22026163 -0.07795594 0.00004619
0.91857791 -0.17518082 0.31211862 -0.16765507 0.00004484
0.97451806 0.22037818 -0.01213255 -0.04000981 0.00004649
0.95928037 0.15181902 0.21422398 0.10411671 0.00004409
0.94613272 -0.06852357 -0.01529480 -0.31607515 0.00004592
0.91593242 0.10987626 0.28306973 0.26242444 0.00004366
0.93799281 0.24999830 0.23981139 -0.01268158 0.00004365
0.89975250 0.28862154 -0.07544384 -0.31851420 0.00005030
0.97441626 -0.20567602 0.07276481 -0.05399628 0.00004416
0.91510046 -0.13268888 -0.30785277 0.22407931 0.00004567
0.88929099 -0.30924767 -0.28419635 0.18099697 0.00004600
0.92817134 0.17117178 0.13432884 -0.30191717 0.00004578
0.99394101 0.06769468 -0.07310247 0.04641937 0.00004810
0.89334035 0.20737837 0.34689289 0.19647539 0.00004349
0.97445869 0.16487414 0.13017625 0.07937801 0.00004226
0.96149570 -0.24110173 0.06315840 -0.11578853 0.00004516
0.91585839 -0.22280844 0.00037849 -0.33400542 0.00004281
0.91864133 -0.03650813 -0.35180584 -0.17606211 0.00004634
0.94994229 0.23076341 0.19078468 -0.08921407 0.00004450
0.91342324 0.27229777 0.22496367 -0.20224553 0.00004357
0.93585473 -0.21028402 -0.26724419 -0.09239636 0.00004204
0.94064695 -0.29554787 0.11895322 0.11698253 0.00004480
0.95760560 -0.06988296 -0.02402208 -0.27844363 0.00004541
0.87941402 -0.27613905 0.21423368 -0.32323694 0.00004304
0.98258168 -0.14097948 0.06013038 0.10508255 0.00004351
0.93411207 -0.30088487 -0.15091354 -0.11886155 0.00004548
0.87992889 -0.11748870 0.29597053 0.35259470 0.00004535
0.99109459 -0.06864328 0.11125554 -0.02533459 0.00004828
0.94814700 -0.01151769 -0.31652966 0.02633559 0.00004609
0.93556875 -0.10761296 -0.33137813 -0.05761139 0.00004352
0.97689217 -0.03902776 0.15966973 0.13661663 0.00004394
0.92136735 -0.25029740 0.04232256 -0.29435045 0.00004557
0.90147114 -0.31838867 -0.28917807 0.04852317 0.00004230
0.90253675 0.04708414 -0.35894880 0.23316571 0.00004542
0.89406258 -0.27500817 0.19251379 -0.29658225 0.00004445
0.96126175 0.04638330 -0.13882531 -0.23356365 0.00004237
0.91985762 -0.07818883 0.22145869 -0.31417280 0.00004321
0.93718696 0.08145480 -0.28888884 -0.17773275 0.00004174
0.95608312 -0.17537850 0.21944368 -0.08361795 0.00004479
0.90681136 -0.36897027 -0.17286582 0.10803495 0.00004509
0.93406564 0.09210094 -0.08011123 0.33559054 0.00004381
0.96535987 0.17020245 0.12727968 0.15136504 0.00004471
0.93963915 -0.01526753 -0.21428213 0.26632369 0.00004542
0.98893780 -0.00133757 0.11299323 0.09608713 0.00004491
0.88945061 0.26869172 -0.17032053 0.32813612 0.00004459
0.89412755 -0.20213403 0.17671075 0.35840076 0.00004468
0.96673024 -0.12595633 0.21885400 -0.04087313 0.00004438
0.90104330 -0.23107024 0.14865638 -0.33560207 0.00004080
0.97899354 -0.03548988 -0.19674286 0.04005513 0.00004468
0.94916552 0.10131820 -0.11629100 -0.27440086 0.00004693
0.89959800 0.25096381 0.20082219 -0.29565364 0.00004514
0.92466527 0.00183724 -0.33114466 0.18797335 0.00004493
0.91753680 -0.17138116 0.13213933 -0.33360749 0.00004331
0.98222321 -0.18725251 0.00469269 0.01232948 0.00004300
0.89580107 -0.28407758 -0.04568722 0.33875212 0.00004581
0.91021264 0.26726395 -0.29580393 0.11217394 0.00004212
0.95117319 0.01043129 -0.02020215 0.30781916 0.00004325
0.88283217 -0.21346004 -0.33765173 -0.24704948 0.00004444
0.88222325 -0.27273142 0.13124143 0.36065966 0.00004325
0.89696765 -0.22266628 0.36339858 -0.11751691 0.00004901
0.99582809 -0.04363539 -0.00742437 0.07979513 0.00004277
0.90164739 -0.17997114 0.36699215 0.14127669 0.00004104
0.93466741 -0.10358005 -0.05042808 0.33634058 0.00004712
0.92544824 -0.34848267 -0.06000106 -0.13603404 0.00004181
0.91372573 0.00280466 -0.36493698 -0.17865738 0.00004528
0.93149132 0.13923243 0.33264694 0.04779400 0.00004525
0.88224965 0.08834667 -0.35093853 0.30111879 0.00004472
0.89563924 -0.28517920 0.25055242 -0.23179001 0.00004139
0.94938111 -0.21218915 0.00321850 0.23160502 0.00004663
0.98056191 0.09616353 -0.16705899 0.03663605 0.00004504
0.93180937 0.27161464 -0.17548308 0.16481057 0.00004692
0.99546009 0.00576467 -0.05541070 0.07717266 0.00004557
0.90759456 -0.22451714 -0.24014309 -0.26114273 0.00004547
0.93958908 -0.29913107 -0.16624215 0.00751656 0.00004329
0.91412604 0.19710711 -0.21553086 0.28119180 0.00003885
0.96934837 -0.21457525 0.11954837 0.00542418 0.00004745
0.97764128 0.18817939 -0.08443356 -0.04095180 0.00004177
0.91649419 -0.06093026 0.19860169 -0.34188202 0.00004229
0.90613234 0.13033965 -0.20544192 0.34601924 0.00004599
0.91981435 0.12266292 0.21925208 -0.30137005 0.00004401
0.90334111 0.24816565 0.29065463 0.19470119 0.00004635
0.94820333 0.00260052 -0.27938449 0.15115558 0.00004099
0.93112457 -0.24162972 0.15452214 -0.22526665 0.00004240
0.95005274 -0.11325064 -0.22942300 0.17871544 0.00004439
0.87405586 0.34029281 -0.12101642 -0.32493407 0.00004646
0.95037234 -0.09288976 -0.13897558 -0.26239225 0.00004530
0.92474604 -0.27054006 0.22864580 -0.13919011 0.00004293
0.96196753 0.19783777 0.03222596 -0.18558075 0.00004799
0.99348992 0.11060266 0.02709072 0.00330490 0.00004279
0.92718345 0.06110352 0.30108848 -0.21434313 0.00004562
0.94191635 -0.25288683 -0.07176093 0.20902689 0.00004462
0.94482660 -0.19577399 0.24401104 -0.09712771 0.00004281
0.90816265 -0.23280837 0.30961412 0.15868191 0.00004539
0.94190717 0.06295209 0.32563031 -0.05303599 0.00004633
0.91937917 -0.15574037 0.35999429 -0.02985027 0.00004557
0.93404680 -0.08922353 -0.29796639 0.17553274 0.00004694
0.92676634 -0.13292854 -0.23808254 -0.25836197 0.00004328
0.99261999 -0.03536548 0.08294933 -0.08108141 0.00004268
0.94579011 0.09618209 0.30519751 -0.05553864 0.00004218
0.93055457 0.05152866 -0.36145017 0.02769071 0.00004871
0.92510855 0.01571015 -0.37921569 0.01108427 0.00004531
0.95375341 -0.17173776 0.19667451 -0.14892851 0.00004349
0.92596036 -0.34584758 0.03411685 -0.14772564 0.00004599
0.89473706 0.02375615 -0.35552678 0.26922470 0.00004848
0.95132679 0.05451367 0.17815770 -0.24549018 0.00004413
0.94106501 0.13056159 0.31144425 0.01878369 0.00004579
0.86490494 -0.23612511 0.27465248 -0.34749162 0.00003956
0.91021824 0.30517051 0.26199171 0.09866146 0.00004696
0.88951105 0.32182470 -0.13165487 -0.29642192 0.00004477
0.90330535 -0.03882643 0.35976487 0.23043692 0.00004643
0.97455221 -0.07050581 -0.07821752 0.19788621 0.00004307
0.93787223 -0.17689322 0.26227814 0.14252934 0.00004450
0.91420764 0.24064957 0.30923885 -0.10336098 0.00003968
0.94684994 -0.32036167 -0.02378429 0.01667045 0.00004466
0.90424722 0.18895832 -0.35070196 0.15375260 0.00004860
0.96725261 0.09588172 0.22496603 0.06796623 0.00004794
0.97388721 0.20721558 -0.06476912 -0.06641033 0.00004521
0.93386686 -0.18719520 -0.11609170 0.28173274 0.00004202
0.87878317 0.32021791 -0.27932602 -0.21720399 0.00004487
0.93391645 0.11900753 -0.29437372 -0.16425996 0.00004568
0.98712325 -0.09401027 -0.11515664 0.05906514 0.00004304
0.89873618 -0.32379243 0.21577208 -0.20217369 0.00004611
0.96428996 0.01003813 -0.06766649 0.25586200 0.00004088
0.93926799 0.26447165 0.21776289 0.02024114 0.00004109
0.97801310 0.17516293 -0.07261268 0.08680857 0.00004549
0.95434040 0.18387529 0.17345236 0.15918097 0.00004343
0.96362329 0.07060906 -0.15788214 -0.20375896 0.00004583
0.92447358 0.25506991 -0.15929893 -0.23433276 0.00004076
0.95318472 0.19573697 -0.19829284 -0.11749823 0.00004347
0.91709167 -0.16604315 0.06308985 0.35692048 0.00004447
0.96012086 -0.23506361 0.15136938 0.00058183 0.00004137
0.89778382 0.10594942 -0.26876596 -0.33245122 0.00004716
0.95740658 0.16705106 0.00829466 0.23536722 0.00004633
0.90338910 -0.11519556 0.35070980 0.21822186 0.00004423
0.89314973 -0.33311224 0.06317624 -0.29551399 0.00004279
0.92516035 -0.28064436 -0.25452331 -0.02313001 0.00004486
0.92413503 -0.09641863 0.32767701 -0.17118911 0.00004499
0.93765914 0.05225664 0.31393689 0.13967179 0.00004552
0.93781710 -0.03883811 0.06425507 0.33891290 0.00004544
0.91489714 0.31345382 0.25420842 -0.00938056 0.00004332
0.94061011 0.22906335 0.03488246 -0.24812467 0.00004474
0.93240213 0.24641588 -0.24946630 -0.08759003 0.00004442
0.94876075 0.16695175 0.11326051 -0.24321221 0.00004864
0.98978430 0.03527031 0.10851052 -0.08548963 0.00004415
0.94453937 -0.16220215 -0.09891866 0.26786366 0.00004465
0.93743587 0.19804353 0.26805651 0.10069025 0.00004512
0.95320845 0.28000647 -0.07846729 -0.08266123 0.00004421
0.96746403 0.01371308 0.10162070 0.23129742 0.00004580
0.98092741 -0.15814720 -0.00336176 0.11295816 0.00004343
0.94187373 0.19403785 -0.23548719 -0.14060225 0.00004668
0.87298256 -0.28970063 0.22868805 0.31886792 0.00004719
0.98024571 -0.06833290 0.01043977 -0.18531063 0.00003916
0.91505140 0.10404702 -0.21760151 0.32327190 0.00004435
0.94355553 -0.26151311 -0.03326333 0.20051774 0.00004351
0.92011553 0.28393173 -0.20758612 0.17227353 0.00004519
0.94101739 0.01306136 0.22823519 0.24944814 0.00004319
0.89601433 0.30843869 -0.25256073 -0.19554286 0.00004560
0.89655638 0.28877240 0.28941414 -0.17040128 0.00004562
0.87022734 -0.35116583 -0.31479147 0.14245461 0.00004415
0.86789441 -0.35422909 0.34102982 -0.07056689 0.00004334
0.91243464 -0.33613217 -0.18600704 0.14099476 0.00004424
0.93074507 -0.30119920 -0.10938390 -0.17614707 0.00004522
0.92371094 0.04407365 -0.38037080 -0.01156131 0.00004473
0.89122313 -0.28244478 0.28564018 -0.21060862 0.00004646
0.93528700 0.08876317 -0.03819560 0.34044144 0.00004483
0.92086530 0.22456463 0.31157330 -0.06708161 0.00004296
0.86059850 0.16847354 -0.32668924 0.35250685 0.00004694
0.92680621 0.06524312 0.36545613 -0.05670474 0.00004490
0.92602074 -0.31002751 -0.21203104 0.03756823 0.00004631
0.92308348 -0.21982785 0.05830461 -0.31015021 0.00004737
0.91187739 0.06947076 -0.15962529 -0.37171650 0.00004407
0.91940767 0.31670022 0.23189050 0.02484602 0.00004282
0.91676599 -0.24977174 0.30883220 -0.04215260 0.00004581
0.93530613 -0.23503956 0.06580889 0.25617978 0.00004097
0.96951991 0.11442698 0.20375587 -0.07362820 0.00004564
0.90921241 -0.20679986 -0.35364011 0.07419731 0.00004704
0.91492081 -0.33947828 -0.09906367 -0.19457845 0.00004519
0.93794167 0.00286201 0.25365892 -0.23646215 0.00004040
0.88544464 0.07469443 0.34017387 -0.30771792 0.00004516
0.96828717 -0.16474159 -0.10968667 0.15247636 0.00004151
0.91995811 -0.22677897 0.30786070 -0.08643002 0.00004463
0.95083034 0.17540817 0.11105170 0.22982851 0.00004739
0.89665079 0.19154327 0.26704451 0.29667452 0.00004081
0.92536676 -0.11225793 0.36161911 0.01806073 0.00004513
0.94693273 -0.11025283 -0.04176850 0.29902861 0.00004788
0.95701033 -0.18950476 0.07620095 -0.20594303 0.00004753
0.86907244 0.35128930 -0.02280347 -0.34754708 0.00004372
0.92364883 0.16755517 -0.34332362 0.03044681 0.00004720
0.91743535 0.29574522 0.14453831 -0.22350796 0.00004307
0.95231336 -0.17693689 -0.22839473 -0.09812468 0.00004101
0.91204220 0.13444108 0.25691572 -0.28999814 0.00004514
0.94677037 0.11124860 -0.25581095 0.16065602 0.00004591
0.89166963 -0.25601768 0.17562778 0.32944664 0.00004431
0.94786108 0.24946120 -0.18591264 -0.06902861 0.00004766
0.92706352 0.28573224 0.23383841 -0.06503750 0.00004732
0.91963273 -0.28311503 -0.25707328 -0.08963695 0.00004447
0.95640409 -0.03748104 0.16519035 -0.23790438 0.00004286
0.97040153 -0.11399376 0.00302406 -0.21287821 0.00004658
0.86517602 0.33817750 -0.22640148 0.29299966 0.00004220
0.90979457 -0.25183341 0.22878484 -0.23772104 0.00004462
0.93441820 0.00015220 0.00339532 -0.35616153 0.00004549
0.88314420 0.35466543 0.11692058 -0.28389850 0.00004292
0.90555549 -0.32149619 0.07464084 -0.26652995 0.00004460
0.98020667 0.05776218 0.13267508 0.13511395 0.00004633
0.93938404 0.13927260 -0.28541142 -0.12923270 0.00004549
0.91420543 -0.29845592 0.25506556 0.10046916 0.00004605
0.92808771 0.12290356 -0.13761713 -0.32343388 0.00004316
0.98292953 0.01965305 0.16711861 0.07439568 0.00004705
0.94551748 0.01225170 0.11168509 0.30557004 0.00004245
0.89893591 -0.34013787 0.01298611 0.27577496 0.00004605
0.98093736 -0.11905706 -0.11329211 0.10369302 0.00004033
0.98039085 0.10319604 -0.05868436 0.15729114 0.00004778
0.94029516 -0.33319786 0.06320821 -0.02879023 0.00004425
0.98370987 0.13616244 0.03807240 0.11101868 0.00004701
0.92742521 -0.09068082 -0.29164135 0.21588150 0.00004389
0.96016413 -0.22105953 -0.10926666 -0.13144691 0.00004478
0.94528687 0.21220064 -0.24773878 0.00539592 0.00004450
0.92142224 -0.10340052 -0.23779745 -0.28938162 0.00004624
0.95458210 -0.13571738 0.26062390 -0.04928447 0.00004589
0.92159671 -0.34455022 0.07392055 -0.16272815 0.00004561
0.94173104 0.03636317 0.08634377 -0.32305601 0.00004591
0.96944284 -0.07177550 0.12643708 -0.19759187 0.00004134
0.93146455 -0.18861651 0.16005459 0.26679611 0.00004642
